ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba_zdających_polski,mean_polski,std_dev_polski,median_polski,mode_polski,liczba_zdających_matematyka,mean_matematyka,std_dev_matematyka,median_matematyka,mode_matematyka,liczba_zdających_angielski,mean_angielski,std_dev_angielski,median_angielski,mode_angielski
7,Mazowieckie,Garwoliński,Pilawa,Obszar wiejski,1403105,70925,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W GOCŁAWIU,Gocław,ul. Szkolna 2,12,66.25,12.81356703,63.0,53.0,12,53.16666667,29.68117623,41.5,27.0,12.0,59.25,29.12365877,58.0,96.0
7,Mazowieckie,Garwoliński,Pilawa,Miasto,1403104,77607,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. H. SIENKIEWICZA W PILAWIE,Pilawa,ul. Leśna 6,57,74.01754386,14.17124743,76.0,82.0,57,52.78947368,29.07506126,50.0,13.0,57.0,67.57894737,28.3585733,75.0,95.0
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,64769,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SOBOLEWIE,Sobolew,ul. Kościuszki 17,52,66.63461538,16.03125415,68.0,67.0,52,44.48076923,27.18419393,41.5,47.0,44.0,66.31818182,29.50637275,75.5,96.0
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,106023,dla młodzieży,Tak,PUBLICZNA SZKOŁA W GOŃCZYCACH,Gończyce,106,32,70.40625,19.04248437,72.0,89.0,32,46.9375,28.93844491,41.5,7.0,32.0,55.875,30.11099259,52.0,18.0
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,64774,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W SOKOLE,Sokół,49,3,,,,,3,,,,,3.0,,,,
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,278430,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEGO KSIĘDZA JERZEGO POPIEŁUSZKI W ANIELOWIE,Anielów,16,5,68.4,31.68343416,87.0,,5,67.8,23.84449622,83.0,83.0,5.0,63.4,28.55591007,65.0,
7,Mazowieckie,Garwoliński,Sobolew,Gmina wiejska,1403112,278474,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W KALENIU DRUGIM,Kaleń Drugi,65,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,88304,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOLESŁAWA GRUDNIAKA W TROJANOWIE,Trojanów,161,27,61.85185185,22.75424861,69.0,80.0,27,45.40740741,28.97669467,40.0,30.0,27.0,59.2962963,31.5615974,69.0,71.0
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,91611,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W KORYTNICY,Korytnica,106,13,52.38461538,23.39144637,64.0,67.0,13,48.23076923,27.3443957,43.0,37.0,13.0,64.07692308,21.20762395,67.0,75.0
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,89737,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WOLI KORYCKIEJ GÓRNEJ,Wola Korycka Górna,36,8,53.0,15.15750639,55.5,,8,21.75,9.270248109,17.0,17.0,8.0,38.875,24.91203274,32.0,49.0
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,88761,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. CHORĄŻEGO JERZEGO PACA W ŻYCZYNIE,Życzyn,55A,21,51.47619048,25.87997764,60.0,62.0,21,36.80952381,24.19684955,27.0,13.0,21.0,49.76190476,30.21337572,38.0,22.0
7,Mazowieckie,Garwoliński,Trojanów,Gmina wiejska,1403122,88520,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. DAWNYCH SŁOWIAN W PODEBŁOCIU,Podebłocie,109,10,61.0,17.43559577,66.5,80.0,10,43.8,27.18013981,41.5,7.0,10.0,64.5,28.91798748,67.5,60.0
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,30397,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŻABIEŃCU,Nowy Żabieniec,2,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,31103,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. O. STANISŁAWA PAPCZYŃSKIEGO W MARIAŃSKIM PORZECZU,Mariańskie Porzecze,36,5,69.0,3.949683532,69.0,69.0,5,53.4,17.48828179,60.0,67.0,5.0,59.8,13.1362095,65.0,
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,30457,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W WILDZE,Wilga,ul. Adama Mickiewicza 8,20,55.0,21.7278623,58.0,51.0,20,39.15,24.35215596,37.0,10.0,20.0,51.55,30.12220941,51.0,18.0
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,31138,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KĘPIE CELEJOWSKIEJ,Zakrzew,37,11,74.09090909,12.33954873,76.0,,11,61.45454545,30.13413539,70.0,13.0,11.0,58.36363636,26.44126502,55.0,91.0
7,Mazowieckie,Garwoliński,Wilga,Gmina wiejska,1403132,263757,dla młodzieży,Nie,"NIEPUBLICZNA SZKOŁA PODSTAWOWA SPECJALNA IM. MACIEJA LEWCZUKA PRZY OŚRODKU SOCJOTERAPEUTYCZNYM ""WSPÓLNY DOM"" W WILDZE",Osiedle Wilga,ul. Plac Myśliwski 1,5,53.4,8.236504113,56.0,,5,32.8,30.39342034,30.0,7.0,5.0,62.2,34.79310276,87.0,
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina miejska,1403021,58900,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W ŁASKARZEWIE,Łaskarzew,ul. Kolejowa 13,15,60.8,17.82956346,62.0,60.0,15,38.53333333,25.52872021,27.0,10.0,15.0,56.06666667,29.46515833,60.0,15.0
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina miejska,1403021,55944,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W ŁASKARZEW,Łaskarzew,ul. Alejowa 23,36,70.16666667,19.07368752,77.0,84.0,36,37.05555556,24.77111271,28.5,10.0,36.0,59.88888889,28.00573134,61.0,95.0
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,60708,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. PAMIĘCI WANAT W DĄBROWIE Z SIEDZIBĄ W WOLI ŁASKARZEWSKIEJ,Wola Łaskarzewska,88,12,63.33333333,17.18203196,65.5,47.0,12,33.08333333,20.0601526,23.0,20.0,12.0,64.5,33.02145767,79.0,87.0
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,104602,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W IZDEBNIE,Izdebno,1,6,73.0,3.31662479,73.0,69.0,6,29.83333333,24.44324492,21.5,63.0,6.0,48.33333333,31.18047822,37.0,
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,60705,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W KRZYWDZIE IM.ORŁA BIAŁEGO,Krzywda,27A,5,73.4,17.55676508,82.0,,5,73.4,23.44866734,83.0,,5.0,46.4,32.43824903,24.0,
7,Mazowieckie,Garwoliński,Łaskarzew,Gmina wiejska,1403062,104604,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W STARYM PILCZYNIE,Stary Pilczyn,36,16,67.0,17.79395965,68.5,60.0,16,54.4375,28.746671,55.0,40.0,16.0,56.125,23.02953267,51.0,33.0
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,82484,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KS.JANA TWARDOWSKIEGO W STARYM GONIWILKU,Stary Goniwilk,41,6,53.16666667,12.87655061,52.5,38.0,6,18.33333333,8.938058452,15.0,13.0,6.0,45.0,23.7416652,50.5,
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,90601,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W STEFANOWIE,Stefanów,108,6,69.16666667,14.17058769,73.5,,6,32.33333333,21.92917894,23.5,20.0,6.0,43.16666667,18.54199438,41.0,
7,Mazowieckie,Garwoliński,Żelechów,Miasto,1403144,91141,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W ŻELECHOWIE,Żelechów,ul. Ogrodowa 3,50,69.5,21.17380457,76.0,62.0,50,39.92,27.17781448,30.0,17.0,48.0,61.52083333,31.12474202,68.0,95.0
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,82486,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W STARYM KĘBŁOWIE,Stary Kębłów,23,7,72.0,21.00340109,82.0,,7,54.85714286,34.7868143,60.0,,7.0,43.0,26.39263967,44.0,13.0
7,Mazowieckie,Garwoliński,Żelechów,Obszar wiejski,1403145,83315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN.FRANCISZKA KLEEBERGA W WOLI ŻELECHOWSKIEJ,Wola Żelechowska,10,7,75.57142857,8.682612228,80.0,84.0,7,45.85714286,27.99198136,33.0,27.0,7.0,70.57142857,25.12174438,80.0,
7,Mazowieckie,Gostyniński,Gostynin,Gmina miejska,1404011,13052,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. ARMII KRAJOWEJ,Gostynin,ul. Józefa Ozdowskiego 2,68,62.77941176,19.32679151,65.5,44.0,68,45.75,26.58359457,43.0,13.0,68.0,72.52941176,27.32940164,85.0,96.0
7,Mazowieckie,Gostyniński,Gostynin,Gmina miejska,1404011,13138,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. OBROŃCÓW WESTERPLATTE,Gostynin,ul. gen. Józefa Bema 23,85,62.70588235,18.52427567,67.0,80.0,85,45.24705882,27.27804801,40.0,30.0,83.0,63.3253012,30.16385311,65.0,98.0
7,Mazowieckie,Gostyniński,Gostynin,Gmina miejska,1404011,263055,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. KSIĘCIA MAZOWIECKIEGO SIEMOWITA IV,Gostynin,ul. Polna 36,24,55.45833333,20.95626232,61.0,18.0,24,47.20833333,30.03328593,40.0,20.0,24.0,63.95833333,33.8125706,82.5,96.0
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60828,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W LUCIENIU,Lucień,46,24,58.83333333,19.54197761,58.0,71.0,24,39.45833333,25.61408982,28.5,17.0,24.0,72.45833333,27.12621605,85.0,96.0
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60148,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TEODOROWIE,Krzywie,48,6,74.5,22.71379904,86.5,89.0,6,54.5,23.25761524,63.5,,6.0,79.5,25.91492491,95.0,95.0
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60374,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KOWNACKIEJ W SOKOŁOWIE,Sokołów,10,9,62.33333333,11.01514109,62.0,49.0,9,42.55555556,25.92343903,50.0,10.0,9.0,67.77777778,28.85510846,75.0,
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,81489,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W SIERAKÓWKU,Sierakówek,1,14,57.07142857,21.45581601,60.0,82.0,14,34.28571429,19.9478913,25.0,13.0,14.0,63.78571429,24.79682748,67.5,47.0
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,58967,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W BIAŁOTARSKU,Białotarsk,34,5,49.2,18.30191247,51.0,51.0,5,33.2,23.43842998,23.0,20.0,5.0,59.6,24.88855159,62.0,
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,87148,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW 1 GRUDNIA 1939 R W EMILIANOWIE,Stefanów,38,6,57.5,12.05197079,58.0,,6,58.83333333,9.9735762,60.0,57.0,6.0,85.5,8.180260795,84.5,
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,60568,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W ZWOLENIU,Zwoleń,35,7,57.0,12.73914103,62.0,38.0,7,35.71428571,22.44176136,33.0,33.0,7.0,43.85714286,30.12084504,27.0,
7,Mazowieckie,Gostyniński,Gostynin,Gmina wiejska,1404022,87085,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA W SOLCU,Solec,6,8,50.75,22.0836478,48.5,,8,34.625,23.74835521,30.0,13.0,8.0,52.875,31.46203069,51.5,
7,Mazowieckie,Gostyniński,Pacyna,Gmina wiejska,1404032,85490,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. J. KUSOCIŃSKIEGO W PACYNIE,Pacyna,ul. Kopycińskiego 5,18,69.16666667,16.15291511,73.0,73.0,18,46.88888889,31.10357051,40.0,17.0,18.0,56.22222222,29.02021433,42.5,27.0
7,Mazowieckie,Gostyniński,Sanniki,Miasto,1404044,7372,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W SANNIKACH,Sanniki,ul. Warszawska 183,38,56.34210526,24.91171392,59.0,67.0,38,42.10526316,29.88820351,38.5,27.0,38.0,49.07894737,32.82359676,40.0,16.0
7,Mazowieckie,Gostyniński,Szczawin Kościelny,Gmina wiejska,1404052,15767,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII KOWNACKIEJ W TRĘBKACH,Trębki,1,11,60.36363636,18.08702562,64.0,69.0,11,37.18181818,26.95726646,30.0,17.0,11.0,51.36363636,35.16783843,31.0,25.0
7,Mazowieckie,Gostyniński,Szczawin Kościelny,Gmina wiejska,1404052,21243,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ANDRZEJA MAŁKOWSKIEGO W SZCZAWINIE KOŚCIELNYM,Szczawin Kościelny,ul. Jana Pawła II 1,26,59.11538462,21.14842588,61.0,36.0,26,46.03846154,29.38141847,38.5,13.0,26.0,55.84615385,32.75044604,48.5,95.0
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,121867,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W GOLACH,Gole,51,6,55.83333333,21.35740829,62.5,73.0,6,44.33333333,24.50623503,48.0,,6.0,54.0,30.9408037,51.0,29.0
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,121810,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BARANOWIE,Baranów,ul. Armii Krajowej 49,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,122140,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KASKACH,Kaski,ul. Królewska 23,15,68.73333333,14.18199171,69.0,56.0,15,47.33333333,31.58410289,47.0,10.0,15.0,54.53333333,33.19812578,47.0,96.0
7,Mazowieckie,Grodziski,Baranów,Gmina wiejska,1405032,121799,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W BOŻEJ WOLI,Boża Wola,ul. 1 Maja 13,19,72.68421053,12.97387104,69.0,67.0,19,41.57894737,23.93261547,47.0,13.0,19.0,81.31578947,18.91268756,93.0,98.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,4471,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. DOKTORA MATEUSZA CHEŁMOŃSKIEGO W ADAMOWIŹNIE,Adamowizna,ul. Osowiecka 33,53,72.13207547,14.74569043,73.0,64.0,53,49.75471698,29.31153785,53.0,10.0,53.0,72.35849057,25.19366073,82.0,95.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,4470,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 IM. SZARYCH SZEREGÓW,Grodzisk Mazowiecki,ul. Sportowa 31,63,62.6031746,18.96323903,64.0,69.0,63,50.80952381,28.11081086,47.0,67.0,63.0,76.82539683,27.55919441,91.0,96.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,6175,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JÓZEFY JOTEYKO,Grodzisk Mazowiecki,ul. Zielony Rynek 2,61,62.2295082,19.03180551,64.0,49.0,61,42.73770492,24.41035902,43.0,57.0,61.0,63.86885246,29.6954351,73.0,29.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,6164,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. M. KONOPNICKIEJ,Grodzisk Mazowiecki,ul. W. Westfala 3,129,65.36434109,15.64080233,67.0,64.0,129,56.90697674,27.27563636,57.0,17.0,131.0,79.0,24.27639824,91.0,98.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,11917,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 23 IM. GEN. BRYG. LEOPOLDA OKULICKIEGO,Grodzisk Mazowiecki,ul. 3 Maja 33,10,67.8,11.1067547,69.0,71.0,10,72.4,19.1217154,75.0,80.0,10.0,92.6,4.586937976,93.0,93.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,3798,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W KSIĄŻENICACH,Książenice,al. E. Marylskiego 3,99,68.22222222,16.27016577,69.0,62.0,99,65.85858586,25.89255581,73.0,83.0,100.0,82.17,21.04379006,93.0,98.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,123964,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. LEONARDA DA VINCI,Książenice,ul. Mazowiecka 87A,8,68.5,6.383572667,69.0,69.0,8,91.75,9.297176991,95.0,97.0,8.0,96.5,2.738612788,96.0,96.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,52721,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA STIF,Odrano-Wola,ul. gen. S. Grota-Roweckiego 8,12,71.83333333,10.91507622,72.0,64.0,12,70.83333333,23.7410802,78.0,47.0,12.0,93.58333333,6.264427792,96.0,96.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,263134,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. LEONIDA TELIGI,Grodzisk Mazowiecki,ul. L. Zondka 6,59,61.52542373,19.76759541,64.0,62.0,59,48.11864407,30.49372525,47.0,17.0,60.0,69.61666667,29.31671404,81.0,96.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,4048,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA,Grodzisk Mazowiecki,ul. W. Bartniaka 13A,76,67.73684211,15.90214188,69.0,69.0,76,55.98684211,30.04010189,60.0,13.0,77.0,72.87012987,29.08802166,85.0,100.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,129776,dla młodzieży,Nie,INTEGRACYJNA SZKOŁA MONTESSORI DRUGIE PIĘTRO,Grodzisk Mazowiecki,ul. 11 Listopada 48,1,,,,,1,,,,,1.0,,,,
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,263147,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W ADAMOWIŹNIE,Adamowizna,ul. Osowiecka 98D,7,76.85714286,8.007649404,73.0,71.0,7,47.57142857,30.94629977,37.0,83.0,7.0,70.57142857,21.15829552,75.0,
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Miasto,1405044,268506,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA FUNDACJI KRÓLOWEJ ŚWIĘTEJ JADWIGI,Grodzisk Mazowiecki,ul. A. Dygasińskiego 1,25,68.0,16.09223415,69.0,64.0,25,52.28,26.59401436,50.0,33.0,25.0,83.48,16.10992241,91.0,100.0
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,268509,dla młodzieży,Nie,TENISOWA SZKOŁA PODSTAWOWA,Kozerki,ul. Jowisza 92,3,,,,,3,,,,,3.0,,,,
7,Mazowieckie,Grodziski,Grodzisk Mazowiecki,Obszar wiejski,1405045,273509,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA MOST,Opypy,ul. gen. Z. Gilewicza 2,3,,,,,3,,,,,3.0,,,,
7,Mazowieckie,Grodziski,Jaktorów,Gmina wiejska,1405052,42111,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANII CYGAŃSKIEJ W JAKTOROWIE,Jaktorów,ul. Warszawska 88,94,63.0106383,16.88855503,62.0,60.0,94,52.74468085,26.34708437,50.0,33.0,94.0,75.4787234,24.24069408,85.0,96.0
7,Mazowieckie,Grodziski,Jaktorów,Gmina wiejska,1405052,42112,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JÓZEFA JAGIELSKIEGO W MIĘDZYBOROWIE,Międzyborów,ul. Staszica 5,79,70.07594937,15.75667201,73.0,76.0,79,61.35443038,27.96201672,63.0,43.0,79.0,80.01265823,22.88689508,89.0,93.0
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,58211,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. FRYDERYKA CHOPINA W MILANÓWKU,Milanówek,ul. Żabie Oczko 1,38,67.84210526,10.66851323,71.0,71.0,38,66.5,29.43212531,78.5,93.0,38.0,79.55263158,26.83349965,96.0,98.0
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,63992,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. ARMII KRAJOWEJ W MILANÓWKU,Milanówek,ul. Literacka 20,32,66.46875,17.10442994,67.0,67.0,32,70.8125,25.47969473,73.5,97.0,32.0,84.71875,21.92349535,93.0,100.0
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,52764,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KS. PIOTRA SKARGI W MILANÓWKU,Milanówek,ul. Królewska 69,35,68.54285714,15.08138466,71.0,73.0,35,49.22857143,29.66680272,43.0,23.0,35.0,69.62857143,29.03602267,76.0,96.0
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,64965,dla młodzieży,Nie,MILANOWSKA PRYWATNA SZKOŁA PODSTAWOWA,Milanówek,ul. Warszawska 52b,12,85.5,8.401388774,85.5,82.0,12,88.08333333,11.535874,93.0,93.0,12.0,96.41666667,4.050891534,98.0,98.0
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,58207,dla młodzieży,Nie,INTEGRACYJNA SPOŁECZNA SZKOŁA PODSTAWOWA NR 18 IM. GEN. BRYG. AUGUSTA EMILA FIELDORFA,Milanówek,ul. Spacerowa 3,12,71.5,14.34979675,71.0,78.0,11,53.54545455,26.70159558,47.0,13.0,12.0,79.0,22.46107745,91.0,96.0
7,Mazowieckie,Grodziski,Milanówek,Gmina miejska,1405011,262913,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA MILANOWSKIEGO TOWARZYSTWA EDUKACYJNEGO,Milanówek,ul. Brzozowa 1a,42,75.69047619,9.318410081,73.0,71.0,43,83.76744186,17.95580778,93.0,93.0,43.0,94.04651163,6.559046614,96.0,98.0
7,Mazowieckie,Grodziski,Podkowa Leśna,Gmina miejska,1405021,93122,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.BOHATERÓW WARSZAWY,Podkowa Leśna,ul. Jana Pawła II 20,43,76.25581395,14.36095,78.0,62.0,42,75.0,21.36195996,81.5,90.0,44.0,93.70454545,14.22957794,97.0,98.0
7,Mazowieckie,Grodziski,Podkowa Leśna,Gmina miejska,1405021,25301,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NR 2 IM.ŚW.TERESY OD DZIECIĄTKA JEZUS,Podkowa Leśna,ul. Kościelna 4,29,81.75862069,11.12826526,84.0,87.0,29,86.65517241,10.89851575,87.0,87.0,29.0,91.27586207,15.31710009,96.0,96.0
7,Mazowieckie,Grodziski,Żabia Wola,Gmina wiejska,1405062,7605,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KOWNACKIEJ W SKUŁACH,Skuły,ul. Mszczonowska 3,4,,,,,4,,,,,5.0,71.8,26.61127581,76.0,
7,Mazowieckie,Grodziski,Żabia Wola,Gmina wiejska,1405062,7604,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANII DZIEWULSKIEJ W OJRZANOWIE,Ojrzanów,ul. Szkolna 1,30,73.43333333,10.33661238,73.0,73.0,30,61.46666667,25.64726539,66.5,73.0,30.0,84.06666667,20.47589369,92.0,98.0
7,Mazowieckie,Grodziski,Żabia Wola,Gmina wiejska,1405062,7603,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W JÓZEFINIE,Józefina,ul. Mazowiecka 1,75,69.37333333,17.0440788,73.0,82.0,75,51.02666667,26.69180815,53.0,57.0,74.0,76.68918919,22.96879533,86.0,96.0
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,91955,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BELSKU DUŻYM,Belsk Duży,ul. Szkolna 3,34,73.70588235,13.32297752,73.0,73.0,34,60.26470588,29.6978003,51.5,43.0,34.0,78.17647059,22.26375396,89.0,96.0
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,83954,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ZIEMI GRÓJECKIEJ W ZABOROWIE,Zaborów,40,8,66.0,16.42406771,61.0,89.0,8,31.25,23.72630397,25.0,,8.0,50.125,28.36123014,42.5,22.0
7,Mazowieckie,Grójecki,Belsk Duży,Gmina wiejska,1406012,91956,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. UNICEF W LEWICZYNIE,Lewiczyn,94,12,66.16666667,13.31561322,69.0,62.0,12,41.91666667,17.92790345,42.0,20.0,12.0,75.33333333,24.160344,87.0,95.0
